0,38388989,390
1,2246207,233599
2,1082165509,1620
3,6546020,36250
4,24230606918,3395
5,16144563561,0
6,16144563561,0
7,16144563561,0
8,16144563561,0
9,16144563561,0
10,16144563561,0
11,2108878,103610
12,16144563561,0
13,4728177091,20
14,8298475677,80
15,16144563561,0
16,16144563561,0
17,8504077957,1366
18,16144563561,0
19,4338498,145414
20,31835022,520
21,5043278722,45
22,3349316662,16
23,16144563561,0
24,16144563561,0
25,16144563561,0
26,16144563561,0
27,228905149,96
28,16144563561,0
29,16144563561,0
30,49146628,20150
31,5835450297,60
32,16144563561,0
33,16144563561,0
34,8970204769,65
35,16144563561,0
36,5835450297,60
37,3027218813,30
38,5247633,94150
39,16144563561,0
40,16144563561,0
41,4728177091,20
42,16144563561,0
43,16144563561,0
44,16144563561,0
45,16144563561,0
46,76216493,120
47,13367071757,8
48,18466179,150
49,16144563561,0
50,2794359606,40
51,16144563561,0
52,16144563561,0
53,16144563561,0
54,16874638,180
55,15222670094,1095
56,16144563561,0
57,15451316890,50
58,16144563561,0
59,16144563561,0
60,16144563561,0
61,16144563561,0
62,2794359606,40
63,123186027,960
64,9720263,260
65,16144563561,0
66,16144563561,0
67,16144563561,0
68,76216493,120
69,16144563561,0
70,5651957,142437
71,27311491277,85
72,16144563561,0
73,538491547,138
74,642054075,12252
75,16144563561,0
76,3349316662,16
77,4248064,130
78,2878949,30511
79,4455149,53450
80,76216493,120
81,1228997,29200
82,297999106,1170
83,16144563561,0
84,336032621,210
85,16144563561,0
86,16144563561,0
87,80732634,200
88,16144563561,0
89,331738693,275
90,16144563561,0
91,16144563561,0
92,16144563561,0
93,5908189780,7628
94,16144563561,0
95,16144563561,0
96,38061745,240
97,16144563561,0
98,2794359606,40
99,4196929,366790
100,16144563561,0
101,16144563561,0
102,16144563561,0
103,2107644,100791
104,3027218813,30
105,16144563561,0
106,3349316662,16
107,16144563561,0
108,4805187,40086
109,317205030,125
110,16874638,180
111,16144563561,0
112,8408917276,7281
113,16144563561,0
114,723738263,15
115,16144563561,0
116,16144563561,0
117,16144563561,0
118,3027218813,30
119,16144563561,0
120,16144563561,0
121,5549241,84290
122,16144563561,0
123,16144563561,0
124,6516875,84846
125,16144563561,0
126,16144563561,0
127,86141032,600
128,16144563561,0
129,16144563561,0
130,3027218813,30
131,18466179,150
132,16144563561,0
133,1184692503,90
134,13367071757,8
135,16144563561,0
136,3027218813,30
137,16144563561,0
138,16144563561,0
139,16144563561,0
140,5043278722,45
141,16144563561,0
142,16144563561,0
143,16144563561,0
144,16144563561,0
145,16144563561,0
146,16144563561,0
147,3027218813,30
148,16144563561,0
149,1800151,159060
150,625156829,215
151,16144563561,0
152,16144563561,0
153,20792721,160
154,3732843,40247
155,306626153,15175
156,80732634,200
157,42325638,22674
158,16144563561,0
159,54305997701,70
160,4728177091,20
161,12433509384,10
162,5224453,41821
163,16144563561,0
164,16144563561,0
165,16144563561,0
166,3401819,207990
167,4728177091,20
168,16144563561,0
169,16144563561,0
170,16144563561,0
171,16144563561,0
172,3686702,26220
173,9720263,260
174,52424295,320
175,6743064,74846
176,16144563561,0
177,184303687,135
178,162716946,225
179,38388989,390
180,16144563561,0
181,16144563561,0
182,16144563561,0
183,625156829,215
184,16144563561,0
185,16144563561,0
186,59873587,14250
187,1184692503,90
188,16144563561,0
189,16144563561,0
190,3778814,380150
191,16144563561,0
192,5043278722,45
193,16144563561,0
194,4728177091,20
195,2685240364,488
196,16144563561,0
197,16144563561,0
198,31835022,520
199,8298475677,80
200,7773302,24600
201,86812350,1350
202,16144563561,0
203,293481215,15668
204,16144563561,0
205,147186423,195
206,5835450297,60
207,20792721,160
208,16144563561,0
209,16144563561,0
210,16144563561,0
211,16144563561,0
212,5273191,149716
213,1540657072,2700
214,5043278722,45
