0,23432553943,10374
1,3145870794,36389
2,670402393,35970
3,10741649894,25581
4,14975652628,23982
5,4852101580,19218
6,6921157492,29367
7,110243547370,6318
8,17332605951,13647
9,16925012508,15968
10,5234436169,14215
11,774738496,39251
12,21897347780,9425
13,6981198622,13594
14,2879955032,110763
15,7951897893,8080
16,2950386463,23035
17,3408445695,8357
18,200470826,37855
19,3709507379,61893
20,10337420153,15007
21,47114277572,60610
22,2296685633,18127
23,1288286979,29046
24,28996328662,21141
25,6708770820,26321
26,8495097227,21683
27,19685295439,31340
28,10411405033,23318
29,16424790023,12022
30,113503465781,2070
31,12561593941,7275
32,683653988,46058
33,1301027512,51886
34,10751168866,13581
35,2037537363,23890
36,9129606789,18917
37,4173867739,10698
38,1268452336,51345
39,36122000747,11337
40,6675186625,22441
41,3669937979,23420
42,48197097828,4245
43,284200167,24430
44,1684202357,17498
45,15341261898,24726
46,5845370378,26952
47,1111257981,19296
48,7834580631,7235
49,3560193678,17448
50,2953983623,13385
51,5868006747,11071
52,7566198675,65357
53,50303237984,6052
54,2599366598,14140
55,3513386391,8170
56,130999115701,6782
57,12019304509,18288
58,1383496711,39312
59,1287906490,25370
60,60450634969,60829
61,315705070,53280
62,3971458027,21380
63,23369235377,16444
64,5499922141,27272
65,233932032,51481
66,2734171565,30200
67,3889033252,31119
68,10109717232,24019
69,235524431,43430
70,5714752301,22784
71,34605893971,9078
72,15072538419,10679
73,8338459001,16588
74,550142945,37604
75,8523318819,32749
76,6373275095,62433
77,17344308935,8803
78,3086074868,25610
79,5336388005,11803
80,1260580965,31220
81,6414050322,12259
82,50839637127,69080
83,25754690356,95339
84,3871159991,29851
85,4909543890,22240
86,9251806019,13787
87,253454497,52018
88,85128658,52083
89,88957332269,3131
90,10586314507,15415
91,745027410,45055
92,16752140304,56712
93,19867119832,5360
94,1099368782,49707
95,14363863086,23356
96,9543781204,27544
97,13059869709,13534
98,217522082,45091
99,60676375464,55060
100,4211565100,88697
101,14066816112,13251
102,38429913410,18274
103,7494015794,21367
104,370729589,44272
105,13339988691,21319
106,46649492562,3335
107,4893442498,18035
108,2364205478,20865
109,43829245780,7662
110,7732527158,14218
111,18400007183,70181
112,59011566577,1586
113,11265866212,13152
114,27020772496,6389
115,2620696438,10765
116,35444667624,6199
117,457447799,21240
118,5682941534,13335
119,4081102913,30303
120,64627092257,9943
121,5320939118,36193
122,437915757,38385
123,5688842924,30081
124,337769972,2500000
125,141182584,47815
126,14120624349,14562
127,992247169,43334
128,21516211428,7247
129,351428398,38505
130,3787273346,26620
131,3914828942,19825
132,9631023661,92550
133,3160124622,21520
134,148273964,50853
135,2311628605,20440
136,9535558978,6740
137,16755161744,82400
138,1663131811,10879
139,33398915250,18003
140,36128949703,8828
141,335553547,43736
142,29225324539,84767
143,4389553015,24740
144,169070755,39106
145,12151689649,22607
146,3250284107,18445
147,1665923489,22295
148,9578801348,6174
149,2490998579,32564
150,1231123695,42469
151,3343932406,100899
152,4667007677,29202
153,52822939865,14361
154,16851492821,105268
155,523515317,50546
156,1027196504,20275
157,45345986721,60966
158,54697764690,58890
159,12562553432,9647
160,13979272018,58873
161,3585604272,17892
162,1688112365,19452
163,3136201929,34964
164,9706898889,8050
165,109137150988,8327
166,4844936425,31300
167,564890868,36774
168,20551256503,64343
169,5174900523,16335
170,10343973655,19754
171,14368524048,12568
172,12546444484,18972
173,1288198430,36975
174,3428987657,34848
175,5539454936,17666
176,607033016,46275
177,379295240,41245
178,3103203349,18775
179,27821087251,8105
180,1029950014,47216
181,26436599738,18403
182,670469854,49771
183,10274063649,25792
184,450349927,40666
185,11042464383,32822
186,45777014306,68926
187,939102175,30089
188,5842529607,171028
189,5281593214,28105
190,903572119,48064
191,23006235215,17593
192,11609375497,17435
193,97662490,48405
194,12125117462,12572
195,30284763587,92670
196,7612769313,17819
197,13964182212,79498
198,2051310873,33648
199,17869641142,3180
200,3408445695,8357
201,564609042,36070
202,1943602682,31275
203,1685929324,48246
204,1110616480,35946
205,1928394090,19817
206,558918619,38122
207,421492824,44868
208,9782384053,17411
209,16466370470,8109
210,16491766184,102621
211,653316768,47021
212,2455841335,23350
213,2286696098,19711
214,8067203087,16215
215,4913608510,28920
216,1853476056,34945
217,7542701347,22300
218,120460549,45580
219,2694235023,60135
220,5614764350,28869
221,1255380221,29447
222,661932383,18725
223,822305801,20390
224,8483057304,12345
225,13353571080,26563
226,1364370864,32477
227,9095523717,18499
228,147097386,44963
229,1979769938,33794
230,4475360927,28585
231,337769972,2500000
232,6276965784,24022
233,168754121,48533
234,21060135244,16933
235,466009575,44522
236,412829129,41549
237,4208961642,18969
238,12754516959,18845
239,2651586629,35233
240,1836681605,41678
241,1303283619,48671
242,252516940,42135
243,165017451,41780
244,473132154,39290
245,2021516336,32955
246,21708241526,97029
247,52273252349,64430
248,17561578203,7525
249,3757436498,91007
250,10663104070,13295
251,6526466884,25644
252,4847151024,63565
253,4046819637,14890
254,139083920978,3937
255,8887797156,11010
256,640768817,51205
257,7171585055,11346
258,21942585220,6290
259,6625140552,16050
260,1777528355,62119
261,301242841,47850
262,8797220071,17457
263,33705411088,72516
264,3502004467,18485
265,3131034416,13979
266,39569948323,7415
267,9563322312,12366
268,2972098329,10420
269,829124198,35244
270,9766332668,19518
271,4285374330,65620
272,5542523262,30522
273,8045596991,10820
274,10051567219,66750
275,921568796,48799
276,3495782195,20966
277,1143796830,47058
278,325041150,49200
279,5663286647,30024
280,33490506345,3144
281,10273890558,56113
282,1127577205,52307
283,21316531291,5755
284,3119510488,12845
285,3715122126,23198
286,4117983821,24084
287,2038567377,39527
288,926006147,20585
289,337769972,2500000
290,332727416,53711
291,13174584979,15388
292,1345130556,15375
293,14602450288,19107
294,48091588764,17261
295,10837798732,12208
296,1721428278,33630
297,9237410602,18959
298,4436509719,26300
299,3542502139,30914
300,337769972,2500000
301,246533945,46770
302,21418060215,17408
303,952682170,35170
304,1337315208,19245
305,91279486,51589
306,10794340230,17433
307,9915804232,29602
308,6547474045,23566
309,356716585,50150
310,24117739670,76559
311,31986044663,12449
312,1043740899,36669
313,8934688289,13502
314,337769972,2500000
315,115541526134,7699
316,337769972,2500000
317,10187908006,29815
318,15522635751,15677
319,16379315018,79767
320,3978953063,4420
321,15671256808,7565
322,8081043303,16498
323,26452506611,13682
324,8814895381,19827
325,30293985006,7740
326,2582454509,31910
327,14792918433,10841
328,4378482004,20127
329,7925615520,18915
330,9968889681,62695
331,9508445955,15957
332,4766984174,13054
333,3158444904,33717
334,1724354059,42808
335,1404065618,22735
336,2344252579,35054
337,32756495619,6795
338,27148283571,16418
339,6684405467,15350
340,337769972,2500000
341,4787181135,28650
342,3495905776,22107
343,824843103,35040
344,172280135,44192
345,554185987,44370
346,1786436260,29545
347,1140197135,35475
348,21104710928,73028
349,9617633592,15025
350,321794672,54617
351,13012846963,142706
352,9637404511,13158
353,2392810405,23085
354,16129111816,16857
355,22960643687,85337
356,24365297079,8818
357,9561879249,31787
358,5676430667,22574
359,28507667683,29572
360,32558031999,60648
361,19217842516,16169
362,692063554,51629
363,928283053,24545
364,27540803788,78443
365,6702247814,21607
366,81062302587,2952
367,6191997510,15790
368,3670582793,20015
369,2679602049,33405
370,3754188823,22163
371,575871800,39310
372,45100504925,8936
373,3231780629,97040
374,96136409953,6796
375,578202208,46405
376,8621058744,9260
377,1559875787,7375
